coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Mar 12 12:54:21 +0000 2015,PoliceLivesMatter,http://twitter.com/JosephMRyan1/status/575975883741245440/photo/1,http://www.foxnews.com/us/2015/03/12/2-police-officers-reported-shot-outside-ferguson-police-department/,0,576003293723295744,,,,en,,False,0,575975883741245440,JosephMRyan1,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @JosephMRyan1: Two officers shot, seriously injured outside Ferguson police department http://t.co/X3WpwxAlly #PoliceLivesMatter http://…",https://twitter.com/kimmyk03/status/576003293723295744,Tue Mar 29 21:38:54 +0000 2011,kimmyk03,False,"Christian, conservative, mom, wife: Love my family, friends, & country: we have the most awesome military in the greatest country, USA. Amen:):)",6163,1594,1838,26,Texas,Kimmyk,kimmyk03,10928,Pacific Time (US & Canada),,False
,Thu Mar 12 12:54:30 +0000 2015,PoliceLivesMatter Ferguson USA,,,0,576003330712858624,,,,en,,False,0,575961104150474752,DemonTwoSix,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @DemonTwoSix: #PoliceLivesMatter - police shootings in #Ferguson are the direct, unquestionable fault of the ""activists"" in our own fed.…",https://twitter.com/kimmyk03/status/576003330712858624,Tue Mar 29 21:38:54 +0000 2011,kimmyk03,False,"Christian, conservative, mom, wife: Love my family, friends, & country: we have the most awesome military in the greatest country, USA. Amen:):)",6163,1594,1838,26,Texas,Kimmyk,kimmyk03,10929,Pacific Time (US & Canada),,False
,Thu Mar 12 12:54:37 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/AlexiisStarr/status/575904165253111808/photo/1,,0,576003362019155968,,,,en,,False,0,575904165253111808,AlexiisStarr,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @AlexiisStarr: Moments after #Ferguson PO shot tonite @millereunfom post this. And folks still want to blame PD #PoliceLivesMatter http:…,https://twitter.com/Gadstenflyer/status/576003362019155968,Tue Jul 05 21:19:04 +0000 2011,Gadstenflyer,False,"Conservative, Small Gov't, 2A! Islam SUCKS! Thank U Veterans! ΜΟΛΩΝ ΛΑΒΕ, Pro-Israel, Obama is a Traitor!",951,350,384,9,OathKeeper!,American Patriot,Gadstenflyer,992,,,False
,Thu Mar 12 12:54:56 +0000 2015,PoliceLivesMatter,,,0,576003441828306945,,,,en,,False,0,575893396922855426,MaryForbes14,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MaryForbes14: I hold Eric Holder and the @TheJusticeDept responsible for the two Ferguson Police Officers shot tonight. #PoliceLivesMat…,https://twitter.com/LaurieMettier/status/576003441828306945,Fri Aug 05 12:20:27 +0000 2011,LaurieMettier,False,,2274,692,887,25,,Laurie Mettier,LaurieMettier,26328,,,False
,Thu Mar 12 12:55:05 +0000 2015,PoliceLivesMatter WakeUpAmerica PJNET,http://twitter.com/jstines3/status/575914467344707585/photo/1,,0,576003480122314752,,,,en,,False,0,575914467344707585,jstines3,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @jstines3: Race baiter Holder &amp; DOJ responsible for shootings in Ferguson!
Shameful!

#PoliceLivesMatter
#WakeUpAmerica
#PJNET http://t.…",https://twitter.com/kimmyk03/status/576003480122314752,Tue Mar 29 21:38:54 +0000 2011,kimmyk03,False,"Christian, conservative, mom, wife: Love my family, friends, & country: we have the most awesome military in the greatest country, USA. Amen:):)",6163,1594,1838,26,Texas,Kimmyk,kimmyk03,10930,Pacific Time (US & Canada),,False
,Thu Mar 12 12:55:08 +0000 2015,PoliceLivesMatter Ferguson USA,,,0,576003489983283200,,,,en,,False,0,575961104150474752,DemonTwoSix,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @DemonTwoSix: #PoliceLivesMatter - police shootings in #Ferguson are the direct, unquestionable fault of the ""activists"" in our own fed.…",https://twitter.com/BeanfromPa/status/576003489983283200,Wed Aug 05 22:21:11 +0000 2009,BeanfromPa,False,"It does not require a majority to prevail, but rather an irate, tireless minority keen to set brush fires of freedom in minds of men... ~Samuel Adams",6716,12506,12168,316,Bitter Clinger From w Pa,Beanfrompa,BeanfromPa,164569,Quito,,False
,Thu Mar 12 12:55:56 +0000 2015,PoliceLivesMatter Ferguson,http://twitter.com/dlb703/status/575983140365332480/photo/1,http://www.foxnews.com/us/2015/03/12/2-police-officers-reported-shot-outside-ferguson-police-department/,0,576003692475781120,,,,en,,False,0,575983140365332480,dlb703,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @dlb703: #PoliceLivesMatter: Thanks to Eric Holder et al Open Season on Cops in #Ferguson: http://t.co/Rg0aODwtYf http://t.co/UF9WVaS0SJ,https://twitter.com/MoodyBrew/status/576003692475781120,Sun Mar 20 21:58:46 +0000 2011,MoodyBrew,False,"Blieve n God/Creator,lov animals bettr than most peopl.If u're not 4 real, plz just leave me alone I do lik sarcasm & jokes. Tweets not mine are not nec my opin",3112,7804,6235,274,Oklahoma,Moody Brew,MoodyBrew,237936,Central Time (US & Canada),,False
,Thu Mar 12 12:56:04 +0000 2015,PoliceLivesMatter Ferguson,,,0,576003725799604224,,,,en,,False,0,575999105345937408,mvlax1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @mvlax1: This one is on you Eric holder. #PoliceLivesMatter #Ferguson,https://twitter.com/3strngsnthtruth/status/576003725799604224,Mon Dec 29 01:10:28 +0000 2014,3strngsnthtruth,False,,478,74,219,1,,Doug Piranha,3strngsnthtruth,524,,,False
,Thu Mar 12 12:56:25 +0000 2015,Ferguson PoliceLivesMatter WakeUpAmerica,http://twitter.com/peddoc63/status/575904456518340608/photo/1,http://www.breitbart.com/video/2015/03/11/report-two-officers-shot-outside-ferguson-mo-police-department/,0,576003814135746560,,,,en,,False,0,575904456518340608,peddoc63,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @peddoc63: Two Police Officers👮shot outside #Ferguson PD🙏Pray for them😢 #PoliceLivesMatter #WakeUpAmerica http://t.co/cnt5pfynjF http://…,https://twitter.com/kimmyk03/status/576003814135746560,Tue Mar 29 21:38:54 +0000 2011,kimmyk03,False,"Christian, conservative, mom, wife: Love my family, friends, & country: we have the most awesome military in the greatest country, USA. Amen:):)",6164,1594,1838,26,Texas,Kimmyk,kimmyk03,10932,Pacific Time (US & Canada),,False
,Thu Mar 12 12:57:03 +0000 2015,PoliceLivesMatter Ferguson USA,,,0,576003972697292801,,,,en,,False,0,575961104150474752,DemonTwoSix,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DemonTwoSix: #PoliceLivesMatter - police shootings in #Ferguson are the direct, unquestionable fault of the ""activists"" in our own fed.…",https://twitter.com/RosehillAlex/status/576003972697292801,Fri Oct 19 14:00:22 +0000 2012,RosehillAlex,False,,838,254,1123,1,,Rosehill,RosehillAlex,308,,,False
,Thu Mar 12 12:57:35 +0000 2015,Ferguson PoliceLivesMatter BlackLivesMatter AllLivesMatter,,,0,576004106332045312,,,,und,,False,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",#Ferguson / #PoliceLivesMatter #BlackLivesMatter #AllLivesMatter,https://twitter.com/Prd2bnAmerican/status/576004106332045312,Tue May 27 21:04:07 +0000 2008,Prd2bnAmerican,False,Progress forward with Justice,463,1206,1279,56,Michigan,Prd2bnAmerican,Prd2bnAmerican,49746,Quito,,False
,Thu Mar 12 12:59:13 +0000 2015,Ferguson PoliceLivesMatter BlackLivesMatter AllLivesMatter,,,0,576004519852650496,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prayers for the two Officers shot in #Ferguson Missouri #PoliceLivesMatter #BlackLivesMatter #AllLivesMatter,https://twitter.com/RevJayAdams/status/576004519852650496,Wed Mar 25 00:08:25 +0000 2009,RevJayAdams,False,Evangelist & Chaplain: Called to Reach the Lost and Preach Revival and Renewal to the Body of Christ,0,1197,1986,39,North Carolina,Jay Adams,RevJayAdams,3619,Eastern Time (US & Canada),,False
,Thu Mar 12 12:59:35 +0000 2015,PoliceLivesMatter WakeUpAmerica PJNET,http://twitter.com/jstines3/status/575914467344707585/photo/1,,0,576004609459806208,,,,en,,True,0,575914467344707585,jstines3,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jstines3: Race baiter Holder &amp; DOJ responsible for shootings in Ferguson!
Shameful!

#PoliceLivesMatter
#WakeUpAmerica
#PJNET http://t.…",https://twitter.com/Boazziz/status/576004609459806208,Tue Apr 05 14:08:17 +0000 2011,Boazziz,False,"The Best Defense, is a Good Offense!  Never4get Everything that Hitler did was Legal!  - Benghazi4 twibbon - http://t.co/9AJlrvss - ΜΟΛΩΝ ΛΑΒΕ עםישראלחי# ن",220,15835,13725,382,,בועזיז,Boazziz,160860,Eastern Time (US & Canada),,False
,Thu Mar 12 12:59:42 +0000 2015,StopTheViolence PoliceLivesMatter AllLivesMatter,,,0,576004638505246720,,,,en,,False,0,575947514592940032,bmd91,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @bmd91: My heart hurts. Two Police Officers shot in Ferguson  #StopTheViolence #PoliceLivesMatter #AllLivesMatter,https://twitter.com/sarspoon/status/576004638505246720,Thu May 24 21:09:08 +0000 2012,sarspoon,False,"Called, kept, and loved by Christ.",242,192,420,3,,Sarah,sarspoon,419,,,False
,Thu Mar 12 12:59:51 +0000 2015,LawEnforcement Ferguson PoliceLivesMatter BlueLivesMatter,http://twitter.com/Jessica13777/status/575985114439671808/photo/1,,0,576004678049140737,,,,en,,False,0,575985114439671808,Jessica13777,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Jessica13777: Dear cop haters, Tell me again #LawEnforcement is the problem!! #Ferguson #PoliceLivesMatter #BlueLivesMatter http://t.co…",https://twitter.com/MHalesyeah/status/576004678049140737,Thu Apr 05 04:25:17 +0000 2012,MHalesyeah,False,"I have absolute love and respect for our Soldiers, Police, Fire&Rescue and absolutely none for our government. Death to islam!",4043,574,381,16,Wild West,7,MHalesyeah,3336,,,False
,Thu Mar 12 13:00:05 +0000 2015,PoliceLivesMatter,,http://ow.ly/3xuYcJ,0,576004737654525952,,,,en,,False,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Holder did say he wants to dismantle local police: Two police officers shot in Ferguson, Missouri http://t.co/HnH6xwHbyS #PoliceLivesMatter",https://twitter.com/BlogSunnyside/status/576004737654525952,Tue Nov 04 15:55:42 +0000 2008,BlogSunnyside,False,"Councilmember, City of Sunnyside, Father of Three; U.S. Army Veteran; all views expressed are my own.",61,1698,1528,35,"Sunnyside, WA",Jason R. Raines,BlogSunnyside,4365,,,False
-76.570875 37.145503,Thu Mar 12 13:00:31 +0000 2015,BlackLivesMatter PoliceLivesMatter AllLivesMatter,,,0,576004845175463936,,,,en,"Newport News, VA",False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ok. So we all understand that #BlackLivesMatter. But #PoliceLivesMatter too as protestors in ferguson shoot two officers. #AllLivesMatter,https://twitter.com/LivingLarge19/status/576004845175463936,Sat Mar 24 01:16:58 +0000 2012,LivingLarge19,False,"Dad, Husband, Triathlete, Marathoner, Tough Mudder Finisher. I live and live large in all that I do. And I believe in people! Seeking freedom through training.",79,373,503,2,"LivingLarge, Everywhere",Michael Anderson,LivingLarge19,1743,Eastern Time (US & Canada),,False
,Thu Mar 12 13:00:32 +0000 2015,PoliceLivesMatter Ferguson,http://twitter.com/dlb703/status/575983140365332480/photo/1,http://www.foxnews.com/us/2015/03/12/2-police-officers-reported-shot-outside-ferguson-police-department/,0,576004848451092482,,,,en,,False,0,575983140365332480,dlb703,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @dlb703: #PoliceLivesMatter: Thanks to Eric Holder et al Open Season on Cops in #Ferguson: http://t.co/Rg0aODwtYf http://t.co/UF9WVaS0SJ,https://twitter.com/DrewHarless/status/576004848451092482,Mon May 11 11:49:39 +0000 2009,DrewHarless,True,,52,11,62,0,,Drew Harless,DrewHarless,48,,,False
,Thu Mar 12 13:01:20 +0000 2015,PoliceLivesMatter Ferguson,http://twitter.com/dlb703/status/575983140365332480/photo/1,http://www.foxnews.com/us/2015/03/12/2-police-officers-reported-shot-outside-ferguson-police-department/,0,576005053179244544,,,,en,,False,0,575983140365332480,dlb703,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dlb703: #PoliceLivesMatter: Thanks to Eric Holder et al Open Season on Cops in #Ferguson: http://t.co/Rg0aODwtYf http://t.co/UF9WVaS0SJ,https://twitter.com/KyLawnDude/status/576005053179244544,Fri Feb 15 02:29:20 +0000 2013,KyLawnDude,False,jeѕυѕ cнrιѕт 1ѕт #вoѕѕyмonιca #pjneт #2a #тcoт #cнrιѕтιan proυdly ғollowed вy @jaѕoncraввмυѕιc @cнυcĸwoolery @мonтel_wιllιaмѕ @ѕenмιĸelee @мaттвevιn @мĸιввe,5184,5302,5639,69,ɬɧɛ ცƖųɛɠཞąʂʂ ʂɬąɬɛ,⭐️Blῠϵgrαϩϩ Pαϯrῖϴϯ™,KyLawnDude,17443,,,False
,Thu Mar 12 13:01:27 +0000 2015,policelivesmatter,,,0,576005079431573504,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sounds like a hate crime. Two police officers shot and wounded overnight in Ferguson. #policelivesmatter,https://twitter.com/johnny_kincaid/status/576005079431573504,Thu Mar 17 02:06:55 +0000 2011,johnny_kincaid,False,Looking for work in PR-marketing-or ministry.,3,89,77,0,"Evansville, IN",Johnny Kincaid,johnny_kincaid,80,Central Time (US & Canada),,False
,Thu Mar 12 13:01:49 +0000 2015,PoliceLivesMatter,,,0,576005174616944640,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Very Sad to hear about the two Officers shot in Ferguson! As well as the one in New York. Prayers for the injured. #PoliceLivesMatter,https://twitter.com/RobertTornabene/status/576005174616944640,Tue Nov 09 05:17:20 +0000 2010,RobertTornabene,False,"A COP (PIO), Speaker, Youth issues, Drugs, Gangs and Violence. Creator of the GATE Program.",230,830,885,20,"Chicago, IL ",Robert Tornabene,RobertTornabene,11449,Mountain Time (US & Canada),,False
,Thu Mar 12 13:01:58 +0000 2015,PoliceLivesMatter Ferguson,http://twitter.com/dlb703/status/575983140365332480/photo/1,http://www.foxnews.com/us/2015/03/12/2-police-officers-reported-shot-outside-ferguson-police-department/,0,576005211140947970,,,,en,,False,0,575983140365332480,dlb703,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dlb703: #PoliceLivesMatter: Thanks to Eric Holder et al Open Season on Cops in #Ferguson: http://t.co/Rg0aODwtYf http://t.co/UF9WVaS0SJ,https://twitter.com/SandMazzee/status/576005211140947970,Mon Nov 28 03:05:49 +0000 2011,SandMazzee,False,Conservative.. Love My Family.. Love Texas! Hate What's Happening To This Country! BIG Cowboy & Texas Ranger Fan!,743,1554,1779,35,Dallas,Sandy,SandMazzee,13381,Central Time (US & Canada),,False
,Thu Mar 12 13:02:04 +0000 2015,PoliceLivesMatter WakeUpAmerica PJNET,http://twitter.com/jstines3/status/575911839441223680/photo/1,,0,576005233668587521,,,,en,,False,0,575911839441223680,jstines3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jstines3: NO excuse for continued violence against POLICE in Ferguson! Shameful! 

#PoliceLivesMatter
#WakeUpAmerica 
#PJNET http://t.c…",https://twitter.com/LaurieMettier/status/576005233668587521,Fri Aug 05 12:20:27 +0000 2011,LaurieMettier,False,,2274,693,888,25,,Laurie Mettier,LaurieMettier,26344,,,False
,Thu Mar 12 13:02:49 +0000 2015,policing WAR Holder Obama Sharpton Ferguson PoliceLivesMatter,,,0,576005426317160448,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is not #policing. This is now a #WAR. And #Holder, #Obama, and #Sharpton are the ones who declared it. #Ferguson #PoliceLivesMatter",https://twitter.com/kennethrlewis/status/576005426317160448,Thu Aug 05 04:17:53 +0000 2010,kennethrlewis,False,"Policeman, Patriot, Conservative, Outdoorsman, Novelist. I do not suffer either fools or Liberals gladly. Flight of the Bowyer http://tinyurl.com/kbbyzhm",7276,1327,2001,32,Oregon,Kenneth R. Lewis ,kennethrlewis,12727,Pacific Time (US & Canada),,False
,Thu Mar 12 13:03:06 +0000 2015,PoliceLivesMatter Ferguson coward,,,0,576005496144015360,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#PoliceLivesMatter #Ferguson #coward how does this help?,https://twitter.com/rflora3/status/576005496144015360,Mon Apr 06 17:37:20 +0000 2009,rflora3,False,"Awesome sons, wife and life. Baseball fan. Amateur BBQ cook. Certified KCBS judge.",754,77,703,1,"Chesapeake, VA",Rick Flora,rflora3,575,Eastern Time (US & Canada),,False
,Thu Mar 12 13:03:13 +0000 2015,LorettaLynch Holder RaceBaiter Ferguson PoliceLivesMatter,,,0,576005526464647168,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LorettaLynch confirmed so GTFO #Holder you #RaceBaiter. Send her to #Ferguson to stand for #PoliceLivesMatter not the thugs.,https://twitter.com/GOPJarhead/status/576005526464647168,Sat Mar 15 11:06:43 +0000 2014,GOPJarhead,False,Proud Marine Veteran. Father of 2 great kids and husband to beautiful wife. Retired Police Officer. Once a Marine Always a Marine!,1498,1907,1877,43,Boston MA,GOPJarhead,GOPJarhead,9175,,,False
,Thu Mar 12 13:03:22 +0000 2015,Ferguson PoliceLivesMatter WakeUpAmerica,http://twitter.com/peddoc63/status/575904456518340608/photo/1,http://www.breitbart.com/video/2015/03/11/report-two-officers-shot-outside-ferguson-mo-police-department/,0,576005562040745984,,,,en,,False,0,575904456518340608,peddoc63,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @peddoc63: Two Police Officers👮shot outside #Ferguson PD🙏Pray for them😢 #PoliceLivesMatter #WakeUpAmerica http://t.co/cnt5pfynjF http://…,https://twitter.com/SharonWilcox13/status/576005562040745984,Tue Sep 18 23:44:28 +0000 2012,SharonWilcox13,False,"Conservative,  Freedom and Prosperity in America as our Founding Fathers created and fought for. Say it like it is. Writer, Blogger and Book Reviews.",1583,1871,1850,24,USA,Sharon(Cooki)Wilcox,SharonWilcox13,6536,,,False
